Reference,Words
1 Thessalonians 3:12,24
1 Thessalonians 3:13,28
1 Thessalonians 4:1,36
1 Thessalonians 4:2,12
1 Thessalonians 4:3,16
1 Thessalonians 4:4,16
1 Thessalonians 4:5,14
1 Thessalonians 4:6,30
1 Thessalonians 4:7,11
1 Thessalonians 4:8,18
1 Thessalonians 4:9,24
1 Thessalonians 4:10,25
1 Thessalonians 4:11,24
1 Thessalonians 4:12,18
1 Thessalonians 4:13,26
1 Thessalonians 4:14,23
1 Thessalonians 4:15,32
1 Thessalonians 4:16,31
1 Thessalonians 4:17,33
1 Thessalonians 4:18,7
1 Thessalonians 5:1,17
1 Thessalonians 5:2,18
1 Thessalonians 5:3,26
1 Thessalonians 5:4,16
1 Thessalonians 5:5,22
1 Thessalonians 5:6,15
1 Thessalonians 5:7,18
1 Thessalonians 5:8,26
1 Thessalonians 5:9,17
1 Thessalonians 5:10,16
1 Thessalonians 5:11,13
1 Thessalonians 5:12,22
1 Thessalonians 5:13,18
1 Thessalonians 5:14,21
1 Thessalonians 5:15,24
1 Thessalonians 5:16,2
1 Thessalonians 5:17,3
1 Thessalonians 5:18,17
1 Thessalonians 5:19,4
1 Thessalonians 5:20,3
1 Thessalonians 5:21,9
1 Thessalonians 5:22,6
1 Thessalonians 5:23,31
1 Thessalonians 5:24,11
1 Thessalonians 5:25,4
1 Thessalonians 5:26,8
1 Thessalonians 5:27,16
1 Thessalonians 5:28,21
2 Thessalonians 1:1,20
2 Thessalonians 1:2,14
2 Thessalonians 1:3,33
2 Thessalonians 1:4,26
2 Thessalonians 1:5,27
2 Thessalonians 1:6,16
2 Thessalonians 1:7,22
2 Thessalonians 1:8,22
2 Thessalonians 1:9,20
2 Thessalonians 1:10,29
2 Thessalonians 1:11,33
2 Thessalonians 1:12,29
2 Thessalonians 2:1,20
2 Thessalonians 2:2,32
2 Thessalonians 2:3,32
2 Thessalonians 2:4,32
2 Thessalonians 2:5,15
2 Thessalonians 2:6,14
2 Thessalonians 2:7,23
2 Thessalonians 2:8,27
2 Thessalonians 2:9,18
2 Thessalonians 2:10,24
2 Thessalonians 2:11,16
2 Thessalonians 2:12,16
2 Thessalonians 2:13,37
2 Thessalonians 2:14,18
2 Thessalonians 2:15,19
2 Thessalonians 2:16,26
2 Thessalonians 2:17,12
2 Thessalonians 3:1,24
2 Thessalonians 3:2,17
2 Thessalonians 3:3,14
2 Thessalonians 3:4,22
2 Thessalonians 3:5,18
2 Thessalonians 3:6,33
2 Thessalonians 3:7,17
2 Thessalonians 3:8,28
2 Thessalonians 3:9,17
2 Thessalonians 3:10,21
2 Thessalonians 3:11,19
2 Thessalonians 3:12,24
2 Thessalonians 3:13,9
2 Thessalonians 3:14,25
2 Thessalonians 3:15,13
2 Thessalonians 3:16,19
2 Thessalonians 3:17,18
2 Thessalonians 3:18,22
1 Timothy 1:1,21
1 Timothy 1:2,21
1 Timothy 1:3,25
1 Timothy 1:4,21
1 Timothy 1:5,22
1 Timothy 1:6,11
1 Timothy 1:7,16
1 Timothy 1:8,14
1 Timothy 1:9,38
1 Timothy 1:10,29
1 Timothy 1:11,15
1 Timothy 1:12,22
1 Timothy 1:13,21
1 Timothy 1:14,18
1 Timothy 1:15,25
1 Timothy 1:16,32
1 Timothy 1:17,20
1 Timothy 1:18,26
1 Timothy 1:19,16
1 Timothy 1:20,19
1 Timothy 2:1,19
1 Timothy 2:2,23
1 Timothy 2:3,13
1 Timothy 2:4,17
1 Timothy 2:5,16
1 Timothy 2:6,13
1 Timothy 2:7,27
1 Timothy 2:8,16
1 Timothy 2:9,26
1 Timothy 2:10,9
1 Timothy 2:11,9
1 Timothy 2:12,20
1 Timothy 2:13,7
1 Timothy 2:14,14
1 Timothy 2:15,18
1 Timothy 3:1,19
1 Timothy 3:2,22
1 Timothy 3:3,18
1 Timothy 3:4,15
1 Timothy 3:5,22
1 Timothy 3:6,17
1 Timothy 3:7,23
1 Timothy 3:8,18
1 Timothy 3:9,10
1 Timothy 3:10,19
1 Timothy 3:11,14
1 Timothy 3:12,17
1 Timothy 3:13,28
1 Timothy 3:14,12
1 Timothy 3:15,35
1 Timothy 3:16,35
1 Timothy 4:1,25
1 Timothy 4:2,12
1 Timothy 4:3,26
1 Timothy 4:4,18
1 Timothy 4:5,11
1 Timothy 4:6,34
1 Timothy 4:7,13
1 Timothy 4:8,27
1 Timothy 4:9,10
1 Timothy 4:10,27
1 Timothy 4:11,5
1 Timothy 4:12,26
1 Timothy 4:13,11
1 Timothy 4:14,24
1 Timothy 4:15,16
1 Timothy 4:16,25
1 Timothy 5:1,16
1 Timothy 5:2,12
1 Timothy 5:3,6
1 Timothy 5:4,30
1 Timothy 5:5,21
1 Timothy 5:6,11
1 Timothy 5:7,11
1 Timothy 5:8,27
1 Timothy 5:9,20
1 Timothy 5:10,38
1 Timothy 5:11,18
1 Timothy 5:12,10
1 Timothy 5:13,28
1 Timothy 5:14,22
1 Timothy 5:15,8
1 Timothy 5:16,29
1 Timothy 5:17,21
1 Timothy 5:18,23
1 Timothy 5:19,13
1 Timothy 5:20,11
1 Timothy 5:21,28
1 Timothy 5:22,16
1 Timothy 5:23,17
1 Timothy 5:24,16
1 Timothy 5:25,18
1 Timothy 6:1,28
1 Timothy 6:2,35
1 Timothy 6:3,28
1 Timothy 6:4,20
1 Timothy 6:5,21
1 Timothy 6:6,7
1 Timothy 6:7,16
1 Timothy 6:8,10
1 Timothy 6:9,26
1 Timothy 6:10,29
1 Timothy 6:11,18
1 Timothy 6:12,25
1 Timothy 6:13,25
1 Timothy 6:14,16
1 Timothy 6:15,22
1 Timothy 6:16,30
1 Timothy 6:17,31
1 Timothy 6:18,17
1 Timothy 6:19,22
1 Timothy 6:20,22
1 Timothy 6:21,29
2 Timothy 1:1,22
2 Timothy 1:2,19
2 Timothy 1:3,26
2 Timothy 1:4,17
2 Timothy 1:5,31
2 Timothy 1:6,25
2 Timothy 1:7,21
2 Timothy 1:8,32
2 Timothy 1:9,35
2 Timothy 1:10,28
2 Timothy 1:11,15
2 Timothy 1:12,40
2 Timothy 1:13,22
2 Timothy 1:14,17
2 Timothy 1:15,21
2 Timothy 1:16,21
2 Timothy 1:17,15
2 Timothy 1:18,31
2 Timothy 2:1,14
2 Timothy 2:2,27
2 Timothy 2:3,11
2 Timothy 2:4,25
2 Timothy 2:5,17
2 Timothy 2:6,11
2 Timothy 2:7,13
2 Timothy 2:8,18
2 Timothy 2:9,19
2 Timothy 2:10,24
2 Timothy 2:11,18
2 Timothy 2:12,18
2 Timothy 2:13,12
2 Timothy 2:14,28
2 Timothy 2:15,21
2 Timothy 2:16,13
2 Timothy 2:17,15
2 Timothy 2:18,19
2 Timothy 2:19,30
2 Timothy 2:20,30
2 Timothy 2:21,28
2 Timothy 2:22,22
2 Timothy 2:23,12
2 Timothy 2:24,19
2 Timothy 2:25,20
2 Timothy 2:26,22
2 Timothy 3:1,12
2 Timothy 3:2,18
2 Timothy 3:3,14
2 Timothy 3:4,11
2 Timothy 3:5,14
2 Timothy 3:6,23
2 Timothy 3:7,13
2 Timothy 3:8,22
2 Timothy 3:9,19
2 Timothy 3:10,15
2 Timothy 3:11,25
2 Timothy 3:12,13
2 Timothy 3:13,14
2 Timothy 3:14,22
2 Timothy 3:15,27
2 Timothy 3:16,21
2 Timothy 3:17,14
2 Timothy 4:1,25
2 Timothy 4:2,18
2 Timothy 4:3,26
2 Timothy 4:4,16
2 Timothy 4:5,20
2 Timothy 4:6,17
2 Timothy 4:7,16
2 Timothy 4:8,37
2 Timothy 4:9,8
2 Timothy 4:10,21
2 Timothy 4:11,21
2 Timothy 4:12,7
2 Timothy 4:13,22
2 Timothy 4:14,15
2 Timothy 4:15,13
2 Timothy 4:16,26
2 Timothy 4:17,36
2 Timothy 4:18,27
2 Timothy 4:19,9
2 Timothy 4:20,12
2 Timothy 4:21,20
2 Timothy 4:22,41
Titus 1:1,28
Titus 1:2,15
Titus 1:3,23
Titus 1:4,24
Titus 1:5,30
Titus 1:6,18
Titus 1:7,27
Titus 1:8,14
Titus 1:9,26
Titus 1:10,15
Titus 1:11,19
Titus 1:12,19
Titus 1:13,16
Titus 1:14,15
Titus 1:15,26
Titus 1:16,22
Titus 2:1,9
Titus 2:2,15
Titus 2:3,24
Titus 2:4,18
Titus 2:5,21
Titus 2:6,8
Titus 2:7,16
Titus 2:8,25
Titus 2:9,20
Titus 2:10,20
Titus 2:11,13
Titus 2:12,19
Titus 2:13,18
Titus 2:14,24
Titus 2:15,15
Titus 3:1,21
Titus 3:2,18
Titus 3:3,24
Titus 3:4,14
Titus 3:5,28
Titus 3:6,11
Titus 3:7,18
Titus 3:8,36
Titus 3:9,19
Titus 3:10,13
Titus 3:11,14
Titus 3:12,24
Titus 3:13,16
Titus 3:14,17
Titus 3:15,40
Philemon 1:1,17
Philemon 1:2,16
Philemon 1:3,14
Philemon 1:4,12
Philemon 1:5,17
Philemon 1:6,23
Philemon 1:7,21
Philemon 1:8,16
Philemon 1:9,24
Philemon 1:10,14
Philemon 1:11,16
Philemon 1:12,14
Philemon 1:13,23
Philemon 1:14,21
Philemon 1:15,15
Philemon 1:16,29
Philemon 1:17,11
Philemon 1:18,14
Philemon 1:19,30
Philemon 1:20,17
Philemon 1:21,19
Philemon 1:22,20
Philemon 1:23,9
Philemon 1:24,6
Philemon 1:25,21
Hebrews 1:1,19
Hebrews 1:2,26
Hebrews 1:3,43
Hebrews 1:4,20
Hebrews 1:5,38
Hebrews 1:6,22
Hebrews 1:7,18
Hebrews 1:8,25
Hebrews 1:9,23
Hebrews 1:10,22
Hebrews 1:11,16
Hebrews 1:12,25
Hebrews 1:13,23
Hebrews 1:14,18
Hebrews 2:1,25
Hebrews 2:2,20
Hebrews 2:3,31
Hebrews 2:4,25
Hebrews 2:5,17
Hebrews 2:6,26
Hebrews 2:7,26
Hebrews 2:8,40
Hebrews 2:9,36
Hebrews 2:10,31
Hebrews 2:11,25
Hebrews 2:12,21
Hebrews 2:13,21
Hebrews 2:14,37
Hebrews 2:15,15
Hebrews 2:16,20
Hebrews 2:17,38
Hebrews 2:18,18
Hebrews 3:1,19
Hebrews 3:2,17
Hebrews 3:3,25
Hebrews 3:4,16
Hebrews 3:5,24
Hebrews 3:6,29
Hebrews 3:7,14
Hebrews 3:8,16
Hebrews 3:9,13
Hebrews 3:10,23
Hebrews 3:11,13
Hebrews 3:12,21
Hebrews 3:13,22
Hebrews 3:14,19
Hebrews 3:15,20
Hebrews 3:16,18
Hebrews 3:17,22
Hebrews 3:18,19
Hebrews 3:19,12
Hebrews 4:1,25
Hebrews 4:2,30
Hebrews 4:3,37
Hebrews 4:4,25
Hebrews 4:5,12
Hebrews 4:6,23
Hebrews 4:7,32
Hebrews 4:8,17
Hebrews 4:9,10
Hebrews 4:10,21
Hebrews 4:11,19
Hebrews 4:12,43
Hebrews 4:13,30
Hebrews 4:14,26
Hebrews 4:15,30
Hebrews 4:16,24
Hebrews 5:1,27
Hebrews 5:2,25
Hebrews 5:3,18
Hebrews 5:4,18
Hebrews 5:5,28
Hebrews 5:6,18
Hebrews 5:7,37
Hebrews 5:8,15
Hebrews 5:9,17
Hebrews 5:10,11
Hebrews 5:11,19
Hebrews 5:12,42
Hebrews 5:13,18
Hebrews 5:14,28
Hebrews 6:1,30
Hebrews 6:2,21
Hebrews 6:3,8
Hebrews 6:4,25
Hebrews 6:5,16
Hebrews 6:6,28
Hebrews 6:7,29
Hebrews 6:8,20
Hebrews 6:9,18
Hebrews 6:10,31
Hebrews 6:11,22
Hebrews 6:12,17
Hebrews 6:13,18
Hebrews 6:14,13
Hebrews 6:15,11
Hebrews 6:16,20
Hebrews 6:17,22
Hebrews 6:18,34
Hebrews 6:19,22
Hebrews 6:20,20
Hebrews 7:1,25
Hebrews 7:2,29
Hebrews 7:3,27
Hebrews 7:4,19
Hebrews 7:5,44
Hebrews 7:6,20
Hebrews 7:7,11
Hebrews 7:8,20
Hebrews 7:9,15
Hebrews 7:10,14
Hebrews 7:11,40
Hebrews 7:12,16
Hebrews 7:13,21
Hebrews 7:14,19
Hebrews 7:15,18
Hebrews 7:16,19
Hebrews 7:17,14
Hebrews 7:18,17
Hebrews 7:19,23
Hebrews 7:20,11
Hebrews 7:21,37
Hebrews 7:22,12
Hebrews 7:23,17
Hebrews 7:24,11
Hebrews 7:25,26
Hebrews 7:26,21
Hebrews 7:27,32
Hebrews 7:28,29
Hebrews 8:1,34
Hebrews 8:2,17
Hebrews 8:3,24
Hebrews 8:4,24
Hebrews 8:5,43
Hebrews 8:6,27
Hebrews 8:7,18
Hebrews 8:8,32
Hebrews 8:9,45
Hebrews 8:10,50
Hebrews 8:11,29
Hebrews 8:12,19
Hebrews 8:13,25
Hebrews 9:1,15
Hebrews 9:2,23
Hebrews 9:3,14
Hebrews 9:4,35
Hebrews 9:5,17
Hebrews 9:6,20
Hebrews 9:7,27
Hebrews 9:8,26
Hebrews 9:9,32
Hebrews 9:10,21
Hebrews 9:11,31
Hebrews 9:12,27
Hebrews 9:13,25
Hebrews 9:14,30
Hebrews 9:15,40
Hebrews 9:16,16
Hebrews 9:17,22
Hebrews 9:18,9
Hebrews 9:19,40
Hebrews 9:20,14
Hebrews 9:21,15
Hebrews 9:22,19
Hebrews 9:23,27
Hebrews 9:24,33
Hebrews 9:25,23
Hebrews 9:26,34
Hebrews 9:27,15
Hebrews 9:28,28
Hebrews 10:1,36
Hebrews 10:2,24
Hebrews 10:3,14
Hebrews 10:4,17
Hebrews 10:5,22
Hebrews 10:6,12
Hebrews 10:7,23
Hebrews 10:8,27
Hebrews 10:9,23
Hebrews 10:10,19
Hebrews 10:11,18
Hebrews 10:12,21
Hebrews 10:13,10
Hebrews 10:14,13
Hebrews 10:15,17
Hebrews 10:16,32
Hebrews 10:17,10
Hebrews 10:18,13
Hebrews 10:19,14
Hebrews 10:20,21
Hebrews 10:21,10
Hebrews 10:22,28
Hebrews 10:23,17
Hebrews 10:24,14
Hebrews 10:25,28
Hebrews 10:26,22
Hebrews 10:27,16
Hebrews 10:28,13
Hebrews 10:29,45
Hebrews 10:30,25
Hebrews 10:31,14
Hebrews 10:32,20
Hebrews 10:33,24
Hebrews 10:34,31
Hebrews 10:35,12
Hebrews 10:36,20
Hebrews 10:37,16
Hebrews 10:38,21
Hebrews 10:39,22
Hebrews 11:1,15
Hebrews 11:2,9
Hebrews 11:3,28
Hebrews 11:4,34
Hebrews 11:5,32
Hebrews 11:6,32
Hebrews 11:7,42
Hebrews 11:8,31
Hebrews 11:9,29
Hebrews 11:10,15
Hebrews 11:11,29
Hebrews 11:12,33
Hebrews 11:13,35
Hebrews 11:14,13
Hebrews 11:15,23
Hebrews 11:16,29
Hebrews 11:17,23
Hebrews 11:18,13
Hebrews 11:19,22
Hebrews 11:20,11
Hebrews 11:21,23
Hebrews 11:22,22
Hebrews 11:23,31
Hebrews 11:24,18
Hebrews 11:25,20
Hebrews 11:26,22
Hebrews 11:27,21
Hebrews 11:28,20
Hebrews 11:29,20
Hebrews 11:30,15
Hebrews 11:31,20
Hebrews 11:32,34
Hebrews 11:33,14
Hebrews 11:34,29
Hebrews 11:35,22
Hebrews 11:36,15
Hebrews 11:37,25
Hebrews 11:38,22
Hebrews 11:39,14
Hebrews 11:40,17
Hebrews 12:1,42
Hebrews 12:2,38
Hebrews 12:3,20
Hebrews 12:4,10
Hebrews 12:5,31
Hebrews 12:6,14
Hebrews 12:7,21
Hebrews 12:8,17
Hebrews 12:9,31
Hebrews 12:10,26
Hebrews 12:11,27
Hebrews 12:12,12
Hebrews 12:13,24
Hebrews 12:14,15
Hebrews 12:15,25
Hebrews 12:16,19
Hebrews 12:17,30
Hebrews 12:18,24
Hebrews 12:19,28
Hebrews 12:20,29
Hebrews 12:21,14
Hebrews 12:22,25
Hebrews 12:23,30
Hebrews 12:24,23
Hebrews 12:25,36
Hebrews 12:26,24
Hebrews 12:27,30
Hebrews 12:28,24
Hebrews 12:29,7
Hebrews 13:1,4
Hebrews 13:2,13
Hebrews 13:3,22
Hebrews 13:4,16
Hebrews 13:5,27
Hebrews 13:6,22
Hebrews 13:7,26
Hebrews 13:8,11
Hebrews 13:9,35
Hebrews 13:10,15
Hebrews 13:11,24
Hebrews 13:12,17
Hebrews 13:13,13
Hebrews 13:14,13
Hebrews 13:15,25
Hebrews 13:16,17
Hebrews 13:17,40
Hebrews 13:18,18
Hebrews 13:19,18
Hebrews 13:20,27
Hebrews 13:21,33
Hebrews 13:22,21
Hebrews 13:23,20
Hebrews 13:24,18
Hebrews 13:25,14
James 1:1,20
James 1:2,12
James 1:3,10
James 1:4,16
James 1:5,26
James 1:6,25
James 1:7,15
James 1:8,10
James 1:9,12
James 1:10,20
James 1:11,41
James 1:12,29
James 1:13,25
James 1:14,16
James 1:15,18
James 1:16,6
James 1:17,27
James 1:18,23
James 1:19,17
James 1:20,11
James 1:21,23
James 1:22,15
James 1:23,26
James 1:24,17
James 1:25,32
James 1:26,24
James 1:27,28
James 2:1,19
James 2:2,27
James 2:3,36
James 2:4,14
James 2:5,30
James 2:6,19
James 2:7,13
James 2:8,20
James 2:9,18
James 2:10,18
James 2:11,31
James 2:12,17
James 2:13,17
James 2:14,21
James 2:15,12
James 2:16,32
James 2:17,12
James 2:18,29
James 2:19,16
James 2:20,13
James 2:21,18
James 2:22,15
James 2:23,26
James 2:24,16
James 2:25,23
James 2:26,16
James 3:1,14
James 3:2,28
James 3:3,20
James 3:4,30
James 3:5,21
James 3:6,39
James 3:7,25
James 3:8,16
James 3:9,20
James 3:10,18
James 3:11,13
James 3:12,23
James 3:13,25
James 3:14,19
James 3:15,11
James 3:16,13
James 3:17,29
James 3:18,14
James 4:1,21
James 4:2,26
James 4:3,17
James 4:4,31
James 4:5,18
James 4:6,18
James 4:7,14
James 4:8,23
James 4:9,18
James 4:10,14
James 4:11,44
James 4:12,18
James 4:13,30
James 4:14,30
James 4:15,18
James 4:16,12
James 4:17,17
James 5:1,17
James 5:2,9
James 5:3,35
James 5:4,39
James 5:5,22
James 5:6,13
James 5:7,35
James 5:8,15
James 5:9,17
James 5:10,23
James 5:11,33
James 5:12,35
James 5:13,15
James 5:14,30
James 5:15,27
James 5:16,26
James 5:17,36
James 5:18,16
James 5:19,14
James 5:20,28
1 Peter 1:1,17
1 Peter 1:2,31
1 Peter 1:3,34
1 Peter 1:4,16
1 Peter 1:5,20
1 Peter 1:6,19
1 Peter 1:7,36
1 Peter 1:8,25
1 Peter 1:9,12
1 Peter 1:10,20
1 Peter 1:11,31
1 Peter 1:12,48
1 Peter 1:13,31
1 Peter 1:14,14
1 Peter 1:15,18
1 Peter 1:16,11
1 Peter 1:17,27
1 Peter 1:18,26
1 Peter 1:19,16
1 Peter 1:20,19
1 Peter 1:21,27
1 Peter 1:22,30
1 Peter 1:23,21
1 Peter 1:24,26
1 Peter 1:25,22
1 Peter 2:1,16
1 Peter 2:2,15
1 Peter 2:3,11
1 Peter 2:4,18
1 Peter 2:5,25
1 Peter 2:6,29
1 Peter 2:7,29
1 Peter 2:8,25
1 Peter 2:9,35
1 Peter 2:10,25
1 Peter 2:11,18
1 Peter 2:12,32
1 Peter 2:13,19
1 Peter 2:14,25
1 Peter 2:15,21
1 Peter 2:16,18
1 Peter 2:17,11
1 Peter 2:18,21
1 Peter 2:19,15
1 Peter 2:20,37
1 Peter 2:21,22
1 Peter 2:22,11
1 Peter 2:23,22
1 Peter 2:24,30
1 Peter 2:25,19
1 Peter 3:1,31
1 Peter 3:2,9
1 Peter 3:3,24
1 Peter 3:4,35
1 Peter 3:5,25
1 Peter 3:6,25
1 Peter 3:7,35
1 Peter 3:8,19
1 Peter 3:9,24
1 Peter 3:10,25
1 Peter 3:11,14
1 Peter 3:12,30
1 Peter 3:13,17
1 Peter 3:14,21
1 Peter 3:15,35
1 Peter 3:16,26
1 Peter 3:17,21
1 Peter 3:18,32
1 Peter 3:19,12
1 Peter 3:20,32
1 Peter 3:21,36
1 Peter 3:22,23
1 Peter 4:1,30
1 Peter 4:2,25
1 Peter 4:3,32
1 Peter 4:4,21
1 Peter 4:5,16
1 Peter 4:6,33
1 Peter 4:7,17
1 Peter 4:8,17
1 Peter 4:9,7
1 Peter 4:10,24
1 Peter 4:11,49
1 Peter 4:12,22
1 Peter 4:13,25
1 Peter 4:14,38
1 Peter 4:15,25
1 Peter 4:16,21
1 Peter 4:17,35
1 Peter 4:18,15
1 Peter 4:19,27
1 Peter 5:1,32
1 Peter 5:2,27
1 Peter 5:3,13
1 Peter 5:4,18
1 Peter 5:5,33
1 Peter 5:6,17
1 Peter 5:7,11
1 Peter 5:8,20
1 Peter 5:9,21
1 Peter 5:10,31
1 Peter 5:11,11
1 Peter 5:12,28
1 Peter 5:13,18
1 Peter 5:14,20
2 Peter 1:1,30
2 Peter 1:2,17
2 Peter 1:3,30
2 Peter 1:4,32
2 Peter 1:5,15
2 Peter 1:6,12
2 Peter 1:7,10
2 Peter 1:8,28
2 Peter 1:9,24
2 Peter 1:10,23
2 Peter 1:11,21
2 Peter 1:12,26
2 Peter 1:13,22
2 Peter 1:14,19
2 Peter 1:15,19
2 Peter 1:16,29
2 Peter 1:17,33
2 Peter 1:18,18
2 Peter 1:19,39
2 Peter 1:20,14
2 Peter 1:21,27
2 Peter 2:1,38
2 Peter 2:2,20
2 Peter 2:3,26
2 Peter 2:4,27
2 Peter 2:5,26
2 Peter 2:6,26
2 Peter 2:7,12
2 Peter 2:8,23
2 Peter 2:9,24
2 Peter 2:10,29
2 Peter 2:11,18
2 Peter 2:12,29
2 Peter 2:13,35
2 Peter 2:14,24
2 Peter 2:15,25
2 Peter 2:16,19
2 Peter 2:17,22
2 Peter 2:18,31
2 Peter 2:19,27
2 Peter 2:20,38
2 Peter 2:21,30
2 Peter 2:22,32
2 Peter 3:1,22
2 Peter 3:2,29
2 Peter 3:3,17
2 Peter 3:4,27
2 Peter 3:5,30
2 Peter 3:6,11
2 Peter 3:7,30
2 Peter 3:8,27
2 Peter 3:9,31
2 Peter 3:10,47
2 Peter 3:11,23
2 Peter 3:12,29
2 Peter 3:13,17
2 Peter 3:14,24
2 Peter 3:15,28
2 Peter 3:16,40
2 Peter 3:17,27
2 Peter 3:18,25
1 John 1:1,32
1 John 1:2,30
1 John 1:3,33
1 John 1:4,13
1 John 1:5,27
1 John 1:6,20
1 John 1:7,32
1 John 1:8,18
1 John 1:9,22
1 John 1:10,20
1 John 2:1,29
1 John 2:2,22
1 John 2:3,14
1 John 2:4,21
1 John 2:5,22
1 John 2:6,17
1 John 2:7,31
1 John 2:8,28
1 John 2:9,18
1 John 2:10,18
1 John 2:11,26
1 John 2:12,16
1 John 2:13,40
1 John 2:14,42
1 John 2:15,27
1 John 2:16,33
1 John 2:17,20
1 John 2:18,31
1 John 2:19,43
1 John 2:20,14
1 John 2:21,25
1 John 2:22,23
1 John 2:23,20
1 John 2:24,37
1 John 2:25,13
1 John 2:26,12
1 John 2:27,50
1 John 2:28,25
1 John 2:29,19
1 John 3:1,31
1 John 3:2,39
1 John 3:3,16
1 John 3:4,15
1 John 3:5,18
1 John 3:6,15
1 John 3:7,18
1 John 3:8,33
1 John 3:9,25
1 John 3:10,29
1 John 3:11,17
1 John 3:12,28
1 John 3:13,9
1 John 3:14,24
1 John 3:15,19
1 John 3:16,26
1 John 3:17,29
1 John 3:18,18
1 John 3:19,17
1 John 3:20,16
1 John 3:21,13
1 John 3:22,23
1 John 3:23,26
1 John 3:24,30
1 John 4:1,24
1 John 4:2,22
1 John 4:3,42
1 John 4:4,25
1 John 4:5,16
1 John 4:6,31
1 John 4:7,23
1 John 4:8,11
1 John 4:9,27
1 John 4:10,24
1 John 4:11,13
1 John 4:12,24
1 John 4:13,20
1 John 4:14,20
1 John 4:15,18
1 John 4:16,29
1 John 4:17,26
1 John 4:18,25
1 John 4:19,8
1 John 4:20,36
1 John 4:21,16
1 John 5:1,27
1 John 5:2,19
1 John 5:3,18
1 John 5:4,21
1 John 5:5,18
1 John 5:6,34
1 John 5:7,22
1 John 5:8,23
1 John 5:9,27
1 John 5:10,35
1 John 5:11,20
1 John 5:12,19
1 John 5:13,39
1 John 5:14,23
1 John 5:15,23
1 John 5:16,46
1 John 5:17,12
1 John 5:18,26
1 John 5:19,15
1 John 5:20,46
1 John 5:21,7
2 John 1:1,28
2 John 1:2,15
2 John 1:3,26
2 John 1:4,21
2 John 1:5,29
2 John 1:6,27
2 John 1:7,26
2 John 1:8,20
2 John 1:9,29
2 John 1:10,22
2 John 1:11,13
2 John 1:12,33
2 John 1:13,9
3 John 1:1,12
3 John 1:2,19
3 John 1:3,24
3 John 1:4,14
3 John 1:5,13
3 John 1:6,26
3 John 1:7,14
3 John 1:8,14
3 John 1:9,18
3 John 1:10,41
3 John 1:11,28
3 John 1:12,26
3 John 1:13,17
3 John 1:14,28
Jude 1:1,26
Jude 1:2,9
Jude 1:3,41
Jude 1:4,38
Jude 1:5,32
Jude 1:6,29
Jude 1:7,35
Jude 1:8,15
Jude 1:9,30
Jude 1:10,25
Jude 1:11,29
Jude 1:12,39
Jude 1:13,22
Jude 1:14,21
Jude 1:15,37
Jude 1:16,24
Jude 1:17,18
Jude 1:18,21
Jude 1:19,11
Jude 1:20,16
Jude 1:21,19
Jude 1:22,8
Jude 1:23,19
Jude 1:24,25
Jude 1:25,19
Revelation 1:1,35
Revelation 1:2,22
Revelation 1:3,28
Revelation 1:4,37
Revelation 1:5,40
Revelation 1:6,23
Revelation 1:7,31
Revelation 1:8,25
Revelation 1:9,40
Revelation 1:10,20
Revelation 1:11,50
Revelation 1:12,19
Revelation 1:13,32
Revelation 1:14,22
Revelation 1:15,23
Revelation 1:16,30
Revelation 1:17,32
Revelation 1:18,25
Revelation 1:19,19
Revelation 1:20,39
Revelation 2:1,32
Revelation 2:2,38
Revelation 2:3,17
Revelation 2:4,13
Revelation 2:5,34
Revelation 2:6,16
Revelation 2:7,39
Revelation 2:8,24
Revelation 2:9,33
Revelation 2:10,45
Revelation 2:11,26
Revelation 2:12,22
Revelation 2:13,43
Revelation 2:14,41
Revelation 2:15,16
Revelation 2:16,20
Revelation 2:17,52
Revelation 2:18,34
Revelation 2:19,25
Revelation 2:20,36
Revelation 2:21,14
Revelation 2:22,24
Revelation 2:23,37
Revelation 2:24,38
Revelation 2:25,11
Revelation 2:26,20
Revelation 2:27,29
Revelation 2:28,8
Revelation 2:29,15
Revelation 3:1,40
Revelation 3:2,23
Revelation 3:3,39
Revelation 3:4,26
Revelation 3:5,38
Revelation 3:6,15
Revelation 3:7,41
Revelation 3:8,36
Revelation 3:9,41
Revelation 3:10,34
Revelation 3:11,16
Revelation 3:12,63
Revelation 3:13,15
Revelation 3:14,28
Revelation 3:15,18
Revelation 3:16,19
Revelation 3:17,30
Revelation 3:18,45
Revelation 3:19,14
Revelation 3:20,33
Revelation 3:21,29
Revelation 3:22,15
Revelation 4:1,44
Revelation 4:2,21
Revelation 4:3,30
Revelation 4:4,34
Revelation 4:5,29
Revelation 4:6,34
Revelation 4:7,34
Revelation 4:8,41
Revelation 4:9,23
Revelation 4:10,31
Revelation 4:11,27
Revelation 5:1,26
Revelation 5:2,24
Revelation 5:3,22
Revelation 5:4,21
Revelation 5:5,35
Revelation 5:6,50
Revelation 5:7,19
Revelation 5:8,38
Revelation 5:9,43
Revelation 5:10,17
Revelation 5:11,36
Revelation 5:12,27
Revelation 5:13,54
Revelation 5:14,23
Revelation 6:1,30
Revelation 6:2,32
Revelation 6:3,17
Revelation 6:4,40
Revelation 6:5,39
Revelation 6:6,38
Revelation 6:7,20
Revelation 6:8,52
Revelation 6:9,32
Revelation 6:10,30
Revelation 6:11,42
Revelation 6:12,32
Revelation 6:13,26
Revelation 6:14,23
Revelation 6:15,41
